14258424,FALSE,e0ff92,0,16978,FALSE,"Madison, WI",9ae4e8,-21600,305,"author, blogger, entrepreneur",10229,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/83818159/hair_in_face__crop__normal.jpg,None,http://static.twitter.com/images/themes/theme1/bg.gif,penelopetrunk,FALSE,1,Penelope Trunk,http://blog.penelopetrunk.com,Sun Mar 30 14:27:52 +0000 2008,Central Time (US & Canada),87bc44,None,f
14260636,FALSE,e0ff92,0,12522,FALSE,Florida,9ae4e8,-21600,1294,"EVP/COO- Family Wealth Planning Institute; Online Success Manager Extraordinaire, Queen of The Simple Solution, Legal Marketing Maven, Paralegal",13415,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/104189836/llimage_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/6232375/twitBGXb1i04.jpg,LauraLeeSparks,FALSE,12,Laura Lee Sparks,http://www.LawBusinessSecrets.com,Sun Mar 30 20:09:40 +0000 2008,Central Time (US & Canada),87bc44,FALSE,f
14261168,FALSE,DAECF4,30303,59727,FALSE,"Harrisburg, PA",C6E2EE,-18000,9438,"Empowering individuals and biz owners with easy to use Web Solutions and marketing to get results. Coffee lover, Dog &amp; Cat owner, and student of life.",64769,62adf8,http://s3.amazonaws.com/twitter_production/profile_images/52603874/JerryNRascal_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/3163632/TwiiterBackBlue1.jpg,JerryBroughton,FALSE,94,Jerry Broughton,http://www.techharmony.com,Sun Mar 30 21:35:37 +0000 2008,Eastern Time (US & Canada),C6E2EE,None,m
14265553,FALSE,F3F3F3,333333,10517,FALSE,"Burlington ON, CANADA",EBEBEB,-18000,1455,"I'm into Internet marketing, automation, NLP and systemization. I enjoy coaching, writing, and consulting. I'm an Infusionsoft CMAC and resource partner.",11216,990000,http://s3.amazonaws.com/twitter_production/profile_images/201705540/Picture_2_normal.png,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/20315634/twitter-background.jpg,jamesburchill,FALSE,18,James Burchill,http://JamesBurchill.com,Mon Mar 31 12:35:15 +0000 2008,Eastern Time (US & Canada),DFDFDF,FALSE,m
14266714,FALSE,ffffff,0,14197,FALSE,london,ffffff,0,1042,innocent by nature,7160,990000,http://s3.amazonaws.com/twitter_production/profile_images/78847965/dood_bigger1_normal.gif,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/3041889/dood.gif,innocentdrinks,FALSE,0,innocent drinks,http://innocentdrinks.typepad.com/,Mon Mar 31 15:08:43 +0000 2008,London,999999,FALSE,?
14278270,FALSE,eff3a5,15564d,22725,FALSE,"Salem, Oregon",0,-28800,4234,I work in the internet world doing a variety of things. I'm also distracted by shiny things,21219,a11b3d,http://s3.amazonaws.com/twitter_production/profile_images/199396745/Snapshot_of_me_1_normal.png,FALSE,http://static.twitter.com/images/themes/theme9/bg.gif,robmcguire,FALSE,4,Rob McGuire,http://www.robmcguire.net,Tue Apr 01 21:32:17 +0000 2008,Pacific Time (US & Canada),dbe080,FALSE,m
14280026,FALSE,001e2e,546b78,30711,FALSE,Twitterverse,04151e,-18000,5809,Post your secrets to Twitter anonymously via http://SecretTweet.com,30036,0084B4,http://s3.amazonaws.com/twitter_production/profile_images/141562068/secrettweet_twitter_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/11702183/secrettweet_background.jpg,secrettweet,FALSE,40,SecretTweet,http://SecretTweet.com,Wed Apr 02 02:49:18 +0000 2008,Eastern Time (US & Canada),a4cce3,None,?
14281853,FALSE,E4EEE0,0,10455,FALSE,N/A,FFFFFF,0,1048,"Twitter updates from the Conservatives, bringing you the latest news as it happens. Also follow @craigelder, our Online Communities Editor.",10002,0092D0,http://a0.twimg.com/profile_images/52352521/Eng_tree_full_col_normal.jpg,FALSE,http://a0.twimg.com/profile_background_images/17582584/twitter_2_no_boxes.jpg,Conservatives,FALSE,1,Conservatives,http://www.conservatives.com,Wed Apr 02 09:37:50 +0000 2008,London,C0C0DC,FALSE,?
14282169,FALSE,DAECF4,663B12,14079,FALSE,"New York, NY",C6E2EE,-18000,1415,"I'm a journalist (and commentator, depending on the venue) who focuses on politics, media and society. I'm also the host of RENEWtv. My wife is @Afonts16!",14230,1F98C7,http://s3.amazonaws.com/twitter_production/profile_images/271546895/green_3402_picture2-511_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/21163493/new_twitter_bkground.png,billyhallowell,FALSE,29,Billy Hallowell,http://www.ournationrenewed.com,Wed Apr 02 10:57:49 +0000 2008,Eastern Time (US & Canada),C6E2EE,FALSE,m
14282672,FALSE,FFFFFF,464646,9877,FALSE,United States,efe9dc,-18000,698,"Together we're saving lives and creating more birthdays by helping you stay well, get well, by finding cures and fighting back. 1-800-ACS-2345",10712,3399,http://s3.amazonaws.com/twitter_production/profile_images/199215818/acsMoreBirthdaysBadge_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/15193581/acsTwitterBgkd.jpg,AmericanCancer,FALSE,301,American Cancer Soc,http://www.cancer.org,Wed Apr 02 12:46:18 +0000 2008,Eastern Time (US & Canada),DDDDDD,FALSE,?
14285046,FALSE,FFFFFF,0,11743,FALSE,"San Francisco, CA",FFFFFF,-28800,1327,Focus is an open business research service providing users with practical and actionable insight through Focus Research,10468,CB1A0E,http://s3.amazonaws.com/twitter_production/profile_images/247533549/icon-focus_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/16341578/twitter-bg-focus.jpg,FocusExperts,TRUE,1,Focus,http://www.focus.com,Wed Apr 02 16:50:53 +0000 2008,Pacific Time (US & Canada),F5F5F5,FALSE,?
14287191,FALSE,CFE1E8,333333,10405,FALSE,"Chicago, IL",019FE0,-21600,3813,"Hi! I'm Katy, Where I've Been's Community Manager. Listen to me ramble on about travel tips, advice, suggestions. Email me anytime! katy@whereivebeen.com",11439,019FE0,http://s3.amazonaws.com/twitter_production/profile_images/269778652/Preview-1_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/18557464/wib_twitter_redo.jpg,whereivebeen,FALSE,28,whereivebeen,http://www.whereivebeen.com,Wed Apr 02 20:28:23 +0000 2008,Central Time (US & Canada),FFF,None,?
14287437,FALSE,e0ff92,0,13841,FALSE,"Piedmont, CA",9ae4e8,-28800,16583,Your one stop resource for live music events.,15016,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/212176622/LOGO_fesival_hands_normal.gif,FALSE,http://static.twitter.com/images/themes/theme1/bg.gif,fpnetwork,FALSE,0,FP Network,http://www.festivalpreview.com,Wed Apr 02 20:56:34 +0000 2008,Pacific Time (US & Canada),87bc44,FALSE,?
14288822,FALSE,F6F5F4,0,34882,FALSE,Downtown LA,ffffff,-28800,588,Official Twitter for American Apparel,16897,356198,http://s3.amazonaws.com/twitter_production/profile_images/82869755/03_normal.jpg,FALSE,http://static.twitter.com/images/themes/theme1/bg.gif,americanapparel,FALSE,0,American Apparel,http://www.americanapparel.net,Thu Apr 03 00:10:35 +0000 2008,Pacific Time (US & Canada),545454,FALSE,?
14289168,FALSE,e0ff92,0,25068,FALSE,"Fargo, North Dakota",E40000,-21600,2564,"Blogger, Internet Marketer, founder of whosgotroom.com A History Channel buff, skydiving, motorcycles and rugby what more do you need?",25995,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/52378649/consul1_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/2399548/smokin_rubber.11.JPG,therealjosh,TRUE,0,Josh,http://www.joshwhitford.com/twitters,Thu Apr 03 01:09:38 +0000 2008,Central Time (US & Canada),87bc44,None,m
14290180,FALSE,b3baf4,0,53570,FALSE,Vancouver,D5D8EC,-28800,6851,"I am best known for showing the income power of blogging by taking my blog from zero to over $40,000 per month in two years. Visit JohnChow.com for more info.",51541,374db6,http://s3.amazonaws.com/twitter_production/profile_images/69967491/FirefoxScreenSnapz002_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/5804922/main-bg.jpg,JohnChow,FALSE,13,John Chow,http://johnchow.com,Thu Apr 03 03:55:20 +0000 2008,Pacific Time (US & Canada),D5D8EC,FALSE,m
14293310,FALSE,FFFFFF,0,1007936,FALSE,N/A,CC0000,-18000,12782,Breaking news and current events from around the globe.,79,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/57598544/time-75x75_normal.gif,FALSE,http://static.twitter.com/images/themes/theme1/bg.gif,TIME,FALSE,0,TIME.com,http://www.time.com,Thu Apr 03 13:54:30 +0000 2008,Eastern Time (US & Canada),CC0000,FALSE,?
14295486,FALSE,BDD5F7,0,42515,FALSE,"Minneapolis, MN",F0F0F0,-21600,1396,VP of Recruiting and Diversity | Social Networking | Marketing | Blogger | Social Media | Staffing | Human Resources | HR | Recruiter,38334,0,http://s3.amazonaws.com/twitter_production/profile_images/78263116/fb2_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/3662525/twt.jpg,jjbuss,FALSE,55,Jason Buss,http://TheTalentBuzz.com,Thu Apr 03 18:17:40 +0000 2008,Central Time (US & Canada),BDDCAD,FALSE,m
14297121,FALSE,252429,666666,15010,FALSE,Minneapolis,1A1B1F,-21600,208,I've refined the personal branding blueprint for you to dominate your niche! Dare to Dominate!,15414,f07e24,http://s3.amazonaws.com/twitter_production/profile_images/216209466/scott-blue-shirt-150_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/13316159/scott-scanlon-twitter-template.png,ScottScanlon,FALSE,7,Scott Scanlon,http://www.youbrandinc.com,Thu Apr 03 21:50:46 +0000 2008,Central Time (US & Canada),181A1E,FALSE,m
14297388,FALSE,dbfffd,333333,21362,FALSE,New York,9AE4E8,-18000,370,I Post Videos On Youtube,38,0084B4,http://s3.amazonaws.com/twitter_production/profile_images/299770375/157385788_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/21587813/omgghai.jpg,supermac18,FALSE,6,Mac,http://www.thesupermac18.com,Thu Apr 03 22:31:41 +0000 2008,Eastern Time (US & Canada),ffffff,FALSE,m
14300087,FALSE,d1d2d0,0,11240,FALSE,Vancouver BC,9ae4e8,-28800,939,Business and Personal Development Coaching,11085,0000ff,http://a0.twimg.com/profile_images/52694755/Roger_normal.jpg,FALSE,http://a0.twimg.com/profile_background_images/6934998/twitbacks_background_2_.jpg,ptnetwork,TRUE,1,Roger Johnson,http://www.powerteamnetwork.com,Fri Apr 04 05:28:51 +0000 2008,Pacific Time (US & Canada),80807,FALSE,m
14301386,FALSE,c4ceeb,222222,27574,FALSE,"Vienna, Austria",EDEDED,3600,3078,I'm passionate about what I do. Don't hesitate to ask me what that is and/or facebook me: http://facebook.com/datadirt,14084,4a748a,http://s3.amazonaws.com/twitter_production/profile_images/206056358/profilbild2009-2_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/12327683/main-bg3.jpg,datadirt,FALSE,21,ritchie pettauer 【ツ】,http://blog.datadirt.net,Fri Apr 04 10:11:03 +0000 2008,Vienna,ffac13,None,m
14301756,FALSE,DDFFCC,333333,24066,FALSE,Canada,9AE4E8,-18000,4330,Blog tips and Social Media lover! =) Hope to hear from you... Add me on FriendFeed (The link is above!),22409,0084B4,http://s3.amazonaws.com/twitter_production/profile_images/52428928/Hakicoma_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/12550572/catchtheposts-twitter6_copy.png,Hakicoma,FALSE,2,Hakicoma,http://friendfeed.com/hakicoma,Fri Apr 04 11:29:42 +0000 2008,Eastern Time (US & Canada),BDDCAD,None,?
14303746,FALSE,99CC33,3E4415,19935,FALSE,"Seattle, WA",352726,-28800,314,N/A,11,D02B55,http://s3.amazonaws.com/twitter_production/profile_images/117657135/tycho_avatar_normal.jpg,FALSE,http://static.twitter.com/images/themes/theme5/bg.gif,TychoBrahe,FALSE,0,TychoBrahe,http://www.penny-arcade.com,Fri Apr 04 15:45:32 +0000 2008,Pacific Time (US & Canada),829D5E,FALSE,?
14303883,FALSE,c7ccff,363636,13358,FALSE,Brighton UK,ffffff,0,1239,Asian Entrepreneur/Blogger Grabbing Life By The Balls. Love Networking and Meeting Like Minded People,10229,eb4141,http://s3.amazonaws.com/twitter_production/profile_images/143715430/SFIVG1Cv.borat__640x480__normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/21221037/final.jpg,hongkongwong,FALSE,114,Tweet No Wong,http://hongkongwong.com,Fri Apr 04 16:00:38 +0000 2008,London,0,FALSE,?
14308443,FALSE,fbf4e0,0,21362,FALSE,"Las Vegas, NV",f5da73,-28800,249,CEO of RTBstudios and Co-Owner of Ventma.com.,20563,c76d00,http://s3.amazonaws.com/twitter_production/profile_images/82085548/twitt6_bigger_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/5540291/gaytwitter.png,MistaBell,FALSE,1,Ryan Bell,http://www.rtbstudios.com,Sat Apr 05 04:25:19 +0000 2008,Pacific Time (US & Canada),faf2e6,FALSE,m
14309047,FALSE,eccb95,3C3940,11506,FALSE,"Los Angeles, CA",DC4A01,-28800,4655,"Copywriter, speaker, internet marketer, mother, wife",11876,0099B9,http://s3.amazonaws.com/twitter_production/profile_images/128339168/LMF3969-72dpi4x6_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/5045080/redhotcopyTweetPage02.jpg,RedHotCopy,FALSE,27,Lorrie MorganFerrero,http://www.RedHotCopy.com,Sat Apr 05 07:33:15 +0000 2008,Pacific Time (US & Canada),5ED4DC,FALSE,f
14309081,FALSE,e0ff92,0,11274,FALSE,Earth,F81818,-28800,365,News and dirt on AC/DC,38,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/52460593/ACDC-2_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/2386154/acdc.gif,AC_DC,TRUE,78,AC_DC,http://www.acdc.com,Sat Apr 05 07:45:11 +0000 2008,Pacific Time (US & Canada),87bc44,None,?
14309974,FALSE,DDFFCC,333333,12811,FALSE,"Fort Worth, TEXAS",9AE4E8,-21600,1313,"writer & mommy blogger who loves wine, talking about vaginas & watching midget porn. oh yeah, i have 4 kids and i'm funny as hell. and smokin hot. just ask me.",446,0084B4,http://s3.amazonaws.com/twitter_production/profile_images/193887075/shauna_525edit_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/21781378/Shauna_5.jpg,shaunaglenn,TRUE,0,shaunaglenn,http://www.shaunaglenn.blogspot.com,Sat Apr 05 12:43:16 +0000 2008,Central Time (US & Canada),BDDCAD,FALSE,?
14311334,FALSE,95E8EC,3C3940,18949,FALSE,Cyberspace,0099B9,-18000,4813,"Husband, Dad, Thinker Don't seek money, seek solutions to people's problems. They will gladly pay you. I help you solve money and health problems.",19797,0099B9,http://s3.amazonaws.com/twitter_production/profile_images/80056069/BillHeadShot_normal.jpeg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/5295455/830360481_background.jpg,kemet,FALSE,72,Bill Young,http://Leads360.info,Sat Apr 05 17:25:26 +0000 2008,Quito,5ED4DC,FALSE,m
14311460,FALSE,EADEAA,333333,24696,FALSE,"Bakersfield, CA",8B542B,-28800,4302,Young Republican Activist- Founder of YoungRepublicans.tv,25002,9D582E,http://s3.amazonaws.com/twitter_production/profile_images/272119054/1_bigger_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/6179910/patt_49c27446193c4.jpg,ryanpdixon,TRUE,0,Ryan P. Dixon,http://youngrepublicans.tv,Sat Apr 05 17:51:48 +0000 2008,Pacific Time (US & Canada),D9B17E,FALSE,m
14311992,FALSE,868F64,0,65722,FALSE,"Colorado Springs, Denver",ffffff,-25200,6170,Cofounder of SALUS (Internets Top Rated Organic & Natural Bath and Body Care Company) www.MuscleReliefGEL.com and www.iFollowBack.com Ultra-Endurance Athlete,67375,0b1ca8,http://s3.amazonaws.com/twitter_production/profile_images/298495064/Jerell_Klaver_twitterTRUTH_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/3710174/JerellTwitterBackground.jpg,jerell,FALSE,52,Jerell Klaver,http://www.ShopSalus.com,Sat Apr 05 19:34:21 +0000 2008,Mountain Time (US & Canada),0,FALSE,?
14312015,FALSE,83f57a,372020,10342,FALSE,Where art comes to die.,041e1f,-28800,259,French Quarter rat. Not an actor but a TV star. Retired booze hound.,69,094a62,http://s3.amazonaws.com/twitter_production/profile_images/320907710/John_Larroquette_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/24140859/JohnG4.JPG.jpeg,JohnLarroquette,TRUE,1,John Larroquette,http://www.johnlarroquette.com,Sat Apr 05 19:39:23 +0000 2008,Pacific Time (US & Canada),39128c,None,m
14313531,FALSE,DDFFCC,333333,25070,FALSE,Southern California,9AE4E8,-28800,938,"Internet Marketing Expert, Speaker, Coach, Love to Enjoy LIFE",23397,0084B4,http://s3.amazonaws.com/twitter_production/profile_images/52958842/socrates_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/4148619/twitterbackgournd.png,socrates_soc,FALSE,1,Socrates Socratous,http://SocratesBlog.com,Sun Apr 06 01:30:44 +0000 2008,Pacific Time (US & Canada),BDDCAD,FALSE,?
14313986,FALSE,777777,0,21850,FALSE,Chicago,666666,-21600,11819,Tribune's Bald In-house SEO Director (aka SEO Sultan),15674,444444,http://s3.amazonaws.com/twitter_production/profile_images/256881460/Brent-Payne-SMX_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/5957842/twitterbackground-03172009.jpg,BrentDPayne,FALSE,25,Brent D. Payne,http://brentdpayne.com,Sun Apr 06 03:22:54 +0000 2008,Central Time (US & Canada),0,None,m
14314467,FALSE,DDFFCC,333333,25139,FALSE,The Netherlands,9AE4E8,3600,12383,"Walt Disney Studios. Loves cooking fine foods, biking, movies, music, books, travel, Mac, languages, Ajax, marketing. Father of 3 kids, married to lovely @zetje",18219,0084B4,http://s3.amazonaws.com/twitter_production/profile_images/280038327/profielfototwitterasr_normal.png,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/6976226/twitterbackground.jpg,verkoren,TRUE,213,Maarten Verkoren,http://www.verkoren.net/maarten/,Sun Apr 06 08:18:11 +0000 2008,Amsterdam,BDDCAD,FALSE,?
14315150,FALSE,cccccc,333333,33946,FALSE,"Franklin, TN",ffffff,-21600,6879,"CEO of Thomas Nelson Publishers, avid blogger, husband to @GailHyatt, father of five daughters.",33533,33,http://s3.amazonaws.com/twitter_production/profile_images/115979783/msh-avatar-250-x-250-bw-04_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/10057650/MichaelHyatt09.jpg,MichaelHyatt,FALSE,12,Michael Hyatt,http://michaelhyatt.com/about/twitter,Sun Apr 06 12:35:39 +0000 2008,Central Time (US & Canada),999999,None,m
14319589,FALSE,DAECF4,663B12,13689,FALSE,N/A,C6E2EE,-21600,135,Jason Castro - Musician,41,1F98C7,http://s3.amazonaws.com/twitter_production/profile_images/253872816/Photo_41_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/16508439/jason_castro_twitter.jpg,jasoncastro,FALSE,8,Jason Castro,http://www.jasoncastromusic.com,Mon Apr 07 02:44:23 +0000 2008,Central Time (US & Canada),C6E2EE,FALSE,m
14319981,FALSE,F4F4F4,333333,33379,FALSE,"New York, NY",9AE4E8,-18000,277,Squarespace is a next-generation web publishing platform.,36,2C648B,http://s3.amazonaws.com/twitter_production/profile_images/190692015/ss_city1_normal.png,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/4303303/back.gif,squarespace,TRUE,0,Squarespace Inc.,http://www.squarespace.com/,Mon Apr 07 03:57:19 +0000 2008,Eastern Time (US & Canada),CCCCCC,FALSE,?
14323769,FALSE,99CC33,3E4415,30814,FALSE,Largo (Tampa Bay) Florida,352726,-18000,8046,"The Profit Expert, Biz Consultant, Coach, Biz Strategy, Marketing",30378,D02B55,http://s3.amazonaws.com/twitter_production/profile_images/53364383/Twitter2_4-08_normal.jpg,FALSE,http://static.twitter.com/images/themes/theme5/bg.gif,stevepohlit,FALSE,0,Steve Pohlit,http://www.stevepohlit.com,Mon Apr 07 15:22:59 +0000 2008,Eastern Time (US & Canada),829D5E,FALSE,m
14325932,FALSE,ffffff,919191,13028,FALSE,Sometimes this is where I am.,ffffff,-28800,3322,Sometimes this is what I'm doing.,11845,5c5c5c,http://s3.amazonaws.com/twitter_production/profile_images/119893811/bitpakkit2_copy_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/3870311/Photobw7_ad_whatever.jpg,bitpakkit,FALSE,1,Ben Watson,http://www.bitpakkit.com,Mon Apr 07 19:10:23 +0000 2008,Pacific Time (US & Canada),ffffff,None,m
14326840,FALSE,91BEFF,50000,58549,FALSE,N/A,155069,-28800,1519,N/A,672,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/300427690/self_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/20234346/coastertracks.jpg,THErealDVORAK,FALSE,0,John C. Dvorak,http://dvorak.org/blog,Mon Apr 07 20:51:50 +0000 2008,Pacific Time (US & Canada),BC4444,None,m
14327149,FALSE,78595F,0,10327,FALSE,"Los Angeles, CA",6C5A52,-28800,5,N/A,24,1B4622,http://s3.amazonaws.com/twitter_production/profile_images/289860296/146_1_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/20618983/6a00d8341c630a53ef01156f714297970b-800wi.jpg,riverscuomo,TRUE,0,Rivers Cuomo,http://www.youtube.com/user/RiversCuomoAlone,Mon Apr 07 21:31:51 +0000 2008,Pacific Time (US & Canada),0,FALSE,?
14327320,FALSE,DDFFCC,333333,18811,FALSE,United States,9AE4E8,-28800,580,"Marketing, Entrepreneurship, News & Politics, and Twitter!",17933,0084B4,http://s3.amazonaws.com/twitter_production/profile_images/71161117/camtwitter_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/3964187/zergmoney.jpg,zergmoney,FALSE,1,thecamshow,http://www.zergmoney.com,Mon Apr 07 21:53:55 +0000 2008,Pacific Time (US & Canada),BDDCAD,FALSE,?
14327407,FALSE,cccccc,333333,12139,FALSE,Massachusetts,990000,12600,2143,: Web Guy : Connector : Dog Lover : Oyster Eater,10505,990000,http://s3.amazonaws.com/twitter_production/profile_images/90754855/n502742947_1546_normal.jpg,FALSE,http://static.twitter.com/images/themes/theme9/bg.gif,agency3,FALSE,89,Stephen Labuda,http://www.agency3.com,Mon Apr 07 22:06:29 +0000 2008,Tehran,cccccc,FALSE,m
14331688,TRUE,e0ff92,0,14262,FALSE,NYC,9ae4e8,12600,2376,Anchor Fox and Friends for Fox News Channel and self-described casual geek.,242,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/78361151/Disney_Photo_Shoot_011_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/2769299/clayton_website_pic.jpg,ClaytonMorris,TRUE,5,Clayton Morris,http://www.ClaytonMorris.com,Tue Apr 08 12:25:03 +0000 2008,Tehran,87bc44,None,m
14332827,FALSE,ffffff,0,17879,FALSE,"Miami, FL",0,-18000,3029,"All links about me here: http://egor.bz/ (including Facebook & LinkedIn, feel free to join)",17060,737373,http://s3.amazonaws.com/twitter_production/profile_images/292903343/DSC05815-vi_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/4094915/lavrov3.jpg,elavrov,FALSE,0,Egor Lavrov,http://www.cardtower.com/,Tue Apr 08 14:48:51 +0000 2008,Eastern Time (US & Canada),0,FALSE,?
14334532,FALSE,FFFFFF,333333,27429,FALSE,"San Francisco, CA",e5ecf3,-28800,180,"This is a way to update you on all things Digg, big and small. If you need help, contact support@digg.com - Thanks!",36,1B5790,http://s3.amazonaws.com/twitter_production/profile_images/53974446/digg-guy-facebook-1_normal.jpg,None,http://s3.amazonaws.com/twitter_production/profile_background_images/8042608/twitter-2.gif,digg,FALSE,0,Digg,http://digg.com/,Tue Apr 08 18:06:09 +0000 2008,Pacific Time (US & Canada),cfdeed,None,?
14334898,FALSE,A0C5C7,333333,49485,FALSE,Canada,709397,-28800,6728,"How to twitter,twitter search,Twitter Training Videos,Twitter ebooks,coaching ,Promoter ,SEO, Canada ,Advertising ,Marketing, Promoter, ,Marketer ,Google",48740,FF3300,http://s3.amazonaws.com/twitter_production/profile_images/115327101/Twitterprofile_normal.gif,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/9789860/profile_twitter1.JPG,AaronMartirano,FALSE,28,Aaron Martirano,http://www.howtotwitter.tv,Tue Apr 08 18:48:32 +0000 2008,Pacific Time (US & Canada),86A4A6,FALSE,m
14336557,FALSE,e0ff92,0,51215,FALSE,Brooklyn,9ae4e8,-18000,3,Corporate forces runnin' this rap shit,1,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/52572553/mos_normal.jpg,FALSE,http://static.twitter.com/images/themes/theme1/bg.gif,mosdef,FALSE,0,Mos Def,http://www.mosdefmusic.com/,Tue Apr 08 21:52:16 +0000 2008,Eastern Time (US & Canada),87bc44,FALSE,?
14341194,FALSE,ff8800,333333,9270,FALSE,Teheran,9AE4E8,12600,2040,"Wir streiten für Freiheiten und Bürgerrechte in der Informationsgesellschaft, gegen Überwachung und Zensur und für Transparenz und ein faires Urheberrecht.",8931,0084B4,http://s3.amazonaws.com/twitter_production/profile_images/52592935/Pirat_rund_normal.png,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/18088881/Piraten_twitter5.jpg,Piratenpartei,FALSE,8,Piratenpartei,http://www.piratenpartei.de,Wed Apr 09 12:27:05 +0000 2008,Tehran,ffa640,FALSE,?
14344022,FALSE,FAA833,0,11255,FALSE,NYC,DAF8FF,-18000,1001,"Feng Shui Consultant To The Stars - Feng Shui Tips, Advice, Consultation and Daily Wisdom for your home, office, business and life.",11373,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/58681740/Ken_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/3007286/sidebar.png,KenLauher,TRUE,3,Ken Lauher,http://kenlauher.com,Wed Apr 09 18:21:51 +0000 2008,Eastern Time (US & Canada),FFE764,FALSE,m
14345095,FALSE,FFF7CC,0C3E53,10337,FALSE,"Denver, Colorado",BADFCD,-25200,1616,"Founder/Owner of SALUS, custom natural and organic, bath and body care. www.MuscleReliefGel.com Wife in LOVE to @Jerell + mama to 3 boys!",10115,0c00ff,http://s3.amazonaws.com/twitter_production/profile_images/65892835/E_closeup_pic_normal.jpg,FALSE,http://s3.amazonaws.com/twitter_production/profile_background_images/7658609/ElissaTwitterBkgApril09.jpg,salus,FALSE,11,Elissa Klaver,http://www.ShopSalus.com,Wed Apr 09 20:09:53 +0000 2008,Mountain Time (US & Canada),F2E195,FALSE,f
14345566,FALSE,e0ff92,0,14447,FALSE,Houston,9ae4e8,-21600,2595,I have friends in spite of myself.,6066,0000ff,http://s3.amazonaws.com/twitter_production/profile_images/192025826/Copy_of_rollers_normal.JPG,FALSE,http://static.twitter.com/images/themes/theme1/bg.gif,TheBloggess,FALSE,223,TheBloggess,http://thebloggess.com/,Wed Apr 09 21:04:52 +0000 2008,Central Time (US & Canada),87bc44,FALSE,?
